专业代号及名称,院校代号及名称,投档计划数,投档最低位次
20土木工程,D514兰州博文科技学院,2,242067
0B土木工程,D615合肥城市学院,2,242733
12土木工程,C056南通理工学院,5,243628
14土木工程,D238湖北工业大学工程技术学院,20,243810
06土木工程,E203皖江工学院,3,244319
14土木类,D816四川工业科技学院,3,244619
12土木工程,B446黑龙江东方学院,5,247050
03土木工程,D604吉林建筑科技学院,2,247397
15土木工程,D468阳光学院,3,249509
19土木工程,D245荆州学院,3,249522
0B土木工程,D626昆明理工大学津桥学院,5,249646
27土木工程,D601长春工业大学人文信息学院,1,250011
23土木工程,D431南昌交通学院,5,250506
15土木工程,D766泉州信息工程学院,2,250556
1K土木工程,D324山东协和学院,20,251064
13土木工程,D605长春建筑学院,5,252437
22土木工程(装配式建筑),D421南昌工学院,2,252696
36土木工程,D241武昌工学院,5,253454
12土木工程,D773福州理工学院,5,253896
0R土木工程,D650贵阳信息科技学院,5,254824
1D土木工程,C308海口经济学院,3,256237
0C土木工程,D006山东英才学院,10,257277
21土木工程,D421南昌工学院,3,257356
08土木工程,C938江西应用科技学院,3,259362
01土木工程,C649湖南科技大学潇湘学院,2,259665
08土木工程,D998齐鲁理工学院,51,260974
06土木工程,C729齐齐哈尔工程学院,10,262830
0J土木工程,A868青岛滨海学院,58,267549
0G土木工程,D995青岛工学院,40,269065
09土木工程(英才班),D307哈尔滨华德学院,10,270211
0P土木工程,D322山东现代学院,70,272169
19土木工程,D015青岛恒星科技学院,36,272708
14土木工程,D378青岛城市学院,135,273705
02土木工程,D320青岛黄海学院,70,273796
0T土木工程(校企合作，与中国十七治集团青岛分公司合作),D015青岛恒星科技学院,20,276178
17土木工程,D624泰山科技学院,60,276582
33土木工程(中外合作办学),D891保定理工学院,26,278506
G2土木工程,A216燕山大学,4,294227
