院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
宁波大学,化学类,none,none,none,3,580,29988,5,575,32171,省重点,一流学科,公办,31080
贵州大学,化学类,4,597,29111,2,579,30216,4,573,34540,211,一流学科,公办,31289
上海师范大学,化学类,5,596,29367,4,579,30426,5,573,34262,省重点,none,公办,31352
武汉科技大学,应用化学,3,595,30558,2,577,32197,2,574,33458,省重点,none,公办,32071
南京财经大学,应用化学,4,593,32237,none,none,none,none,none,none,省重点,none,公办,32237
江苏大学,化学类,4,597,29106,4,578,31597,4,570,36928,"全国重点,省重点",none,公办,32544
天津工业大学,化学生物学,none,none,none,none,none,none,3,574,33069,省重点,一流学科,公办,33069
河南大学,化学类,3,592,33068,6,575,33607,4,574,33392,省重点,一流学科,公办,33356
燕山大学,应用化学,2,595,30568,2,576,33174,2,571,36348,全国重点,none,公办,33363
中国计量大学,应用化学,2,593,31789,1,576,33187,1,571,36168,省市共建,none,公办,33715
四川农业大学,化学生物学,3,590,34502,3,575,33470,3,570,36729,211,一流学科,公办,34900
山东师范大学,化学(师范类，地方专项计划),none,none,none,2,574,34550,2,571,35586,省重点,none,公办,35068
东北林业大学,化学类,11,591,33628,11,575,34221,11,569,37674,211,一流学科,公办,35174
河北大学,化学,2,591,33381,2,572,36159,2,569,38162,省重点,none,公办,35901
四川农业大学,应用化学,3,591,33702,3,573,35447,3,568,38652,211,一流学科,公办,35934
东北农业大学,应用化学,4,590,34715,4,573,35590,4,569,38185,211,一流学科,公办,36163
湘潭大学,化学,3,588,36217,4,571,37952,4,572,34705,全国重点,一流学科,公办,36291
宁夏大学,化学(基础拔尖人才培养班),2,589,35382,2,573,35625,3,568,39260,211,一流学科,公办,36756
西安理工大学,应用化学,2,590,34923,2,572,36552,2,568,38849,省重点,none,公办,36775
湖北大学,化学类,4,588,36067,3,573,35706,4,568,39129,省重点,none,公办,36967
延边大学,化学类,4,587,37274,4,572,36740,4,570,36981,211,一流学科,公办,36998
湘潭大学,应用化学,3,589,35343,3,571,37701,4,568,39240,全国重点,一流学科,公办,37428
东北农业大学,化学生物学,4,585,38828,4,572,36493,4,568,38892,211,一流学科,公办,38071
成都理工大学,应用化学,4,589,35081,4,570,38758,4,566,40800,省重点,一流学科,公办,38213
杭州师范大学,化学类,none,none,none,6,570,38456,none,none,none,省重点,none,公办,38456
江苏师范大学,化学(师范类),2,586,38125,3,571,37800,5,566,40432,省重点,none,公办,38786
山东师范大学,化学(师范类),none,none,none,174,570,37990,205,567,40031,省重点,none,公办,39011
广西大学,化学类,20,588,36546,20,570,38870,20,564,42523,211,一流学科,公办,39313
大连理工大学(盘锦校区),应用化学(中外合作办学)(理学),11,583,41065,11,571,37659,12,567,40206,"985,211",一流大学,公办,39643
内蒙古大学,应用化学,4,584,40080,4,572,36892,3,564,42513,211,一流学科,公办,39828
宁夏大学,应用化学,2,586,38528,3,570,38683,4,564,42631,211,一流学科,公办,39947
西安理工大学,材料化学,2,587,37291,2,568,40195,2,564,42470,省重点,none,公办,39985
宁夏大学,材料化学,2,584,40105,2,568,40308,none,none,none,211,一流学科,公办,40207
北京工商大学,应用化学(日化方向),5,587,37202,5,569,39661,6,562,44655,省重点,none,公办,40506
内蒙古大学,化学,none,none,none,none,none,none,3,566,40720,211,一流学科,公办,40720
内蒙古大学,材料化学,none,none,none,3,570,38619,3,563,43937,211,一流学科,公办,41278
西南石油大学,应用化学,3,582,42295,3,568,40676,3,566,40881,省重点,一流学科,公办,41284
汕头大学,应用化学,3,587,36756,3,567,41384,4,561,46347,省重点,none,公办,41496
华侨大学,应用化学(拔尖人才试点班),3,583,40834,3,566,42620,none,none,none,"全国重点,省重点",none,公办,41727
北京工商大学,化学,none,none,none,5,566,42260,none,none,none,省重点,none,公办,42260
重庆师范大学,化学(师范类),none,none,none,3,565,42943,2,564,42413,省重点,none,公办,42678
湘潭大学,材料化学,none,none,none,3,565,42919,none,none,none,全国重点,一流学科,公办,42919
西南石油大学,化学,3,579,44898,3,566,42553,3,565,41759,省重点,一流学科,公办,43070
温州大学,能源化学,none,none,none,1,562,47066,1,567,39953,省市共建,none,公办,43510
西交利物浦大学,化学类(中外合作办学),1,593,31762,2,562,46249,2,555,52943,省重点,none,中外合作办学,43651
武汉工程大学,应用化学,2,582,42217,2,566,42629,5,560,46824,none,none,公办,43890
江苏科技大学,应用化学,2,581,42900,2,565,43899,2,561,45757,省重点,none,公办,44185
杭州师范大学,应用化学,none,none,none,none,none,none,2,563,44271,省重点,none,公办,44271
山西大学,化学类,10,581,43201,6,562,46187,12,561,45960,省重点,一流学科,公办,45116
南通大学,化学(师范类),none,none,none,3,562,46584,4,562,44716,省重点,none,公办,45650
河北师范大学,化学,6,579,44680,6,564,44345,5,559,47992,省重点,none,公办,45672
安徽师范大学,化学(师范类),none,none,none,none,none,none,2,561,45728,省重点,none,公办,45728
沈阳药科大学,药物化学,3,581,42899,3,564,44432,8,557,50246,省重点,none,公办,45859
河南师范大学,化学(师范类),2,579,45221,5,563,45430,5,560,47592,省重点,none,公办,46081
南京信息工程大学,应用化学(中外合作办学),none,none,none,2,561,47508,2,561,45944,全国重点,一流学科,公办,46726
温州大学,化学(师范类),none,none,none,1,561,47808,none,none,none,省市共建,none,公办,47808
中国民航大学,材料化学,3,577,46862,2,560,48842,2,559,47995,省重点,none,公办,47900
四川师范大学,化学,4,576,48356,3,561,47591,4,559,48658,省重点,none,公办,48202
江西师范大学,化学类,8,577,46878,10,560,48728,12,556,51497,省重点,none,公办,49034
新疆大学,化学,4,570,54208,6,563,45523,6,559,48406,211,一流大学,公办,49379
重庆交通大学,应用化学,3,579,45054,3,561,47309,3,552,56976,省重点,none,公办,49780
沈阳药科大学,应用化学,1,574,50194,1,560,49160,1,557,50269,省重点,none,公办,49874
黑龙江大学,化学,4,576,48111,4,559,49941,2,555,52929,none,none,公办,50327
青岛大学,应用化学,83,576,48243,80,558,51153,78,553,55413,省重点,none,公办,51603
湖南科技大学,化学,2,572,52386,none,none,none,none,none,none,省重点,none,公办,52386
沈阳理工大学,应用化学,1,574,50370,1,557,52275,1,554,54661,省重点,none,公办,52435
湖南科技大学,化学(师范类),none,none,none,2,556,53566,2,555,53257,省重点,none,公办,53412
常州大学,应用化学,2,572,52244,4,554,55321,none,none,none,省重点,none,公办,53783
华北理工大学,化学,2,575,49271,4,555,54103,4,549,61136,省重点,none,公办,54837
南通大学,应用化学,3,570,55043,none,none,none,none,none,none,省重点,none,公办,55043
