院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
云南大学,统计学,4,602,25501,3,585,25799,3,582,26823,211,一流大学,公办,26041
南京财经大学,经济统计学,4,599,27356,none,none,none,none,none,none,省重点,none,公办,27356
江西财经大学,应用统计学,none,none,none,3,582,28382,3,580,28409,省重点,none,公办,28396
江苏大学,统计学,3,597,28563,none,none,none,none,none,none,"全国重点,省重点",none,公办,28563
江西财经大学,经济统计学,none,none,none,5,580,29442,3,576,31680,省重点,none,公办,30561
重庆医科大学,应用统计学,1,600,26890,1,577,31915,1,573,33693,none,none,公办,30833
东北大学秦皇岛分校,应用统计学(中外合作办学),5,594,30988,5,578,30921,5,576,31707,"985,211",一流大学,公办,31205
广东外语外贸大学,经济统计学,1,598,28196,3,576,32842,3,573,33774,省重点,none,公办,31604
浙江财经大学,统计学类,5,594,31279,5,577,32347,6,574,32949,省重点,none,公办,32192
燕山大学,统计学,2,593,31801,2,577,32112,2,573,33902,全国重点,none,公办,32605
湖北大学,应用统计学,2,589,35026,none,none,none,none,none,none,省重点,none,公办,35026
华侨大学,统计学(金融统计方向),2,589,35428,none,none,none,none,none,none,"全国重点,省重点",none,公办,35428
山西大学,统计学,none,none,none,none,none,none,6,571,36004,省重点,一流学科,公办,36004
中国民航大学,统计学(民航大数据),4,590,34557,4,572,36207,4,569,37676,省重点,none,公办,36147
广州大学,统计学,3,588,36260,3,571,37173,3,571,35664,none,none,公办,36366
长沙理工大学,应用统计学,2,588,36460,2,571,37143,2,568,38427,省重点,none,公办,37343
首都师范大学,大学统计学(中外合作办学)(商业大数据方向),none,none,none,6,570,37988,none,none,none,省重点,一流学科,公办,37988
广东财经大学,经济统计学,2,585,39024,none,none,none,none,none,none,省重点,none,公办,39024
天津中医药大学,应用统计学,none,none,none,none,none,none,4,567,39496,省重点,一流学科,公办,39496
山东师范大学,统计学,5,583,40541,10,568,40146,12,568,38419,省重点,none,公办,39702
华侨大学,数学与应用数学(金融统计、数据分析方向),4,588,36434,4,568,40057,4,564,42784,"全国重点,省重点",none,公办,39758
广东财经大学,统计学,1,584,39879,none,none,none,none,none,none,省重点,none,公办,39879
南通大学,应用统计学,none,none,none,none,none,none,2,566,40566,省重点,none,公办,40566
北京物资学院,应用统计学,1,590,34401,1,570,38849,1,558,49424,none,none,公办,40891
宁波诺丁汉大学,统计学(中外合作办学)(2加2),3,598,27834,2,567,41214,4,554,54120,none,none,中外合作办学,41056
江苏科技大学,应用统计学,2,584,40368,2,567,40936,2,564,42489,省重点,none,公办,41264
上海立信会计金融学院,应用统计学,4,586,38416,4,566,41995,4,562,45389,none,none,公办,41933
安徽大学,应用统计学(中外合作办学),7,576,47816,8,566,42065,8,564,42644,211,一流学科,公办,44175
成都信息工程大学,统计学,1,580,44468,2,561,47216,2,562,44442,省重点,none,公办,45375
新疆大学,统计学,2,569,56326,4,563,45180,4,565,41310,211,一流大学,公办,47605
浙江农林大学,应用统计学,1,573,51818,1,559,49819,1,559,48596,省重点,none,公办,50078
山东师范大学,统计学(地方专项计划),6,569,56170,6,561,47959,6,561,46453,省重点,none,公办,50194
哈尔滨理工大学,应用统计学,2,573,51310,2,560,48410,2,557,51257,省重点,none,公办,50326
山东财经大学,统计学,70,574,50114,70,556,52871,70,552,56384,省重点,none,公办,53123
北京工商大学,应用统计学(中外合作办学)(风险与精算),5,571,53435,none,none,none,none,none,none,省重点,none,公办,53435
四川师范大学,统计学,2,571,53433,2,556,52899,2,554,54888,省重点,none,公办,53740
青岛大学,应用统计学,none,none,none,none,none,none,64,553,55330,省重点,none,公办,55330
青岛大学,应用统计学(地方专项计划),none,none,none,none,none,none,5,553,55496,省重点,none,公办,55496
山东财经大学,经济统计学,110,568,56507,77,554,55493,65,553,55266,省重点,none,公办,55755
黑龙江大学,统计学,3,570,54544,3,554,55622,3,550,59180,none,none,公办,56449
