院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
江西中医药大学,英语,2,520,131515,2,516,117436,none,none,none,省重点,none,公办,124476
晋中学院,英语(师范类),5,504,162517,11,495,160485,none,none,none,none,none,公办,161501
井冈山大学,英语(师范类),none,none,none,4,514,119672,4,516,116478,none,none,公办,118075
景德镇陶瓷大学,英语,none,none,none,1,507,134926,1,507,135326,省重点,none,公办,135126
九江学院,英语,3,506,158003,4,498,155175,4,494,163756,none,none,公办,158978
喀什大学,英语(师范类),12,493,185113,15,487,179306,14,486,181517,省重点,none,公办,181979
昆明学院,英语(师范类),none,none,none,2,499,152476,2,498,154354,none,none,公办,153415
兰州财经大学,商务英语,2,536,103129,2,526,98389,2,523,103117,none,none,公办,101545
兰州财经大学,英语,none,none,none,none,none,none,2,519,110804,none,none,公办,110804
兰州城市学院,英语(师范类),none,none,none,2,493,166052,3,493,166381,none,none,公办,166217
兰州大学,英语,none,none,none,6,603,15325,7,598,16503,"985,211",一流大学,公办,15914
兰州交通大学,英语,1,567,58693,2,549,61950,1,546,65294,省重点,none,公办,61979
兰州理工大学,英语,4,536,103745,4,525,99413,4,522,103969,none,none,公办,102376
廊坊师范学院,英语(师范类),4,527,118553,4,520,108585,4,519,109780,none,none,公办,112306
辽宁大学,英语,4,608,21701,6,592,21666,5,588,22662,211,一流学科,公办,22010
辽宁工业大学,英语,2,539,97381,2,526,97609,2,523,102158,none,none,公办,99049
辽宁师范大学,英语(中外合作办学),none,none,none,none,none,none,4,523,102267,省重点,none,公办,102267
辽宁中医药大学,英语,3,529,115053,4,517,114489,3,512,124690,none,none,公办,118077
聊城大学,英语(师范类),83,546,87496,87,534,84566,128,531,88933,none,none,公办,86998
临沂大学,商务英语,22,529,115187,11,521,107246,30,518,112565,none,none,公办,111666
临沂大学,商务英语(校企合作，与山东全通网融科技有限公司合作),none,none,none,60,498,155396,130,494,164416,none,none,公办,159906
临沂大学,商务英语(校企合作，与文思海辉技术有限公司合作),40,504,162104,40,498,155425,none,none,none,none,none,公办,158765
临沂大学,英语(师范类),65,540,96682,64,529,93047,111,527,95770,none,none,公办,95166
龙岩学院,商务英语,none,none,none,2,490,173583,none,none,none,none,none,公办,173583
鲁东大学,英语(师范类),200,554,75166,172,541,73168,260,537,77927,none,none,公办,75420
洛阳理工学院,商务英语,4,501,168492,4,494,163849,4,496,158687,none,none,公办,163676
洛阳理工学院,英语,2,506,157919,2,501,148122,2,500,149052,none,none,公办,151698
洛阳师范学院,英语(师范类),none,none,none,6,518,112935,6,518,111589,none,none,公办,112262
吕梁学院,英语(师范类),5,500,170371,5,494,163394,5,496,159965,none,none,公办,164577
绵阳师范学院,英语(师范类),1,538,100126,1,526,98394,1,524,101030,none,none,公办,99850
闽南师范大学,商务英语,8,534,107363,5,522,105942,5,518,111873,省重点,none,公办,108393
牡丹江师范学院,商务英语,2,496,178004,2,490,172761,2,489,174583,none,none,公办,175116
牡丹江师范学院,英语(师范类),3,499,172633,3,498,155441,3,498,154401,none,none,公办,160825
南昌大学,英语(英日),none,none,none,none,none,none,3,584,24740,211,一流学科,公办,24740
南昌工程学院,英语,2,514,142389,2,505,139679,2,501,147984,none,none,公办,143351
南昌航空大学,英语(科技英语),1,574,50649,none,none,none,none,none,none,省重点,none,公办,50649
南昌师范学院,商务英语,1,515,140052,1,519,109918,1,512,124683,none,none,公办,124884
南昌师范学院,英语(师范类),1,544,90008,1,532,88042,2,527,94136,none,none,公办,90729
南京航空航天大学,英语(民航业务、国际贸易),4,622,14194,4,603,14902,2,599,15854,211,一流学科,公办,14983
南京理工大学,英语,9,616,17106,8,599,17116,none,none,none,211,一流学科,公办,17111
南京农业大学,英语,8,607,22097,8,592,21508,8,586,23882,211,一流学科,公办,22496
南京师范大学,英语,none,none,none,2,620,7959,2,613,9316,211,一流学科,公办,8638
南京师范大学,英语(师范类),2,641,6986,2,620,8084,none,none,none,211,一流学科,公办,7535
南京特殊教育师范学院,英语(师范类),3,528,117304,5,520,109657,5,517,112806,none,none,公办,113256
南京晓庄学院,英语(师范类),none,none,none,none,none,none,2,541,72070,none,none,公办,72070
南京信息工程大学,英语,2,602,25593,2,585,25725,2,583,25905,全国重点,一流学科,公办,25741
南京信息工程大学,英语(师范类),2,603,24589,2,589,23139,2,585,24116,全国重点,一流学科,公办,23948
南京邮电大学,英语,none,none,none,none,none,none,5,584,25142,省重点,一流学科,公办,25142
南宁师范大学,英语,none,none,none,none,none,none,2,522,104096,none,none,公办,104096
南通大学,商务英语,2,577,46749,none,none,none,2,562,45470,省重点,none,公办,46110
南阳理工学院,商务英语,3,502,165983,3,493,166649,3,490,173654,none,none,公办,168762
南阳理工学院,英语,2,518,135738,2,510,129368,2,508,132613,none,none,公办,132573
内蒙古财经大学,英语,6,515,140260,none,none,none,none,none,none,none,none,公办,140260
内蒙古大学,英语,4,593,32524,4,580,29777,2,577,30963,211,一流学科,公办,31088
内蒙古工业大学,英语,6,514,142658,none,none,none,none,none,none,省重点,none,公办,142658
