院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
江西财经大学现代经济管理学院,信息管理与信息系统,1,469,233346,1,470,218054,1,467,228743,none,none,民办,226714
湖北汽车工业学院科技学院,信息管理与信息系统(大数据分析与应用),1,467,237543,1,469,220612,1,468,225060,none,none,民办,227738
山东财经大学东方学院,信息管理与信息系统,none,none,none,none,none,none,10,467,227805,none,none,民办,227805
成都东软学院,信息管理与信息系统,none,none,none,2,465,229198,2,467,227941,none,none,民办,228570
辽宁对外经贸学院,信息管理与信息系统,2,473,225471,2,464,232442,1,466,232169,none,none,民办,230027
青岛滨海学院,信息管理与信息系统,22,467,236390,27,463,233878,none,none,none,none,none,民办,235134
武汉工商学院,信息管理与信息系统,none,none,none,none,none,none,4,461,242629,none,none,民办,242629
泰山科技学院,信息管理与信息系统,none,none,none,35,463,233913,35,452,266175,none,none,民办,250044
山东华宇工学院,信息管理与信息系统,33,461,249300,90,459,243940,90,452,264686,none,none,民办,252642
山东英才学院,信息管理与信息系统(校企合作，与曙光信息产业股份有限公司合作),none,none,none,23,456,249159,16,451,267660,none,none,民办,258410
