院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
成都信息工程大学,电子科学与技术,1,581,42771,2,567,40846,none,none,none,省重点,none,公办,41809
成都信息工程大学,电子信息工程,4,582,41501,9,566,42372,3,567,39448,省重点,none,公办,41107
成都信息工程大学,电子信息科学与技术,2,581,42604,4,566,42641,none,none,none,省重点,none,公办,42623
成都信息工程大学,机械电子工程,2,576,48398,none,none,none,none,none,none,省重点,none,公办,48398
成都信息工程大学,微电子科学与工程,1,582,41895,none,none,none,none,none,none,省重点,none,公办,41895
大理大学,电子信息工程,2,528,116890,2,517,113640,2,517,113076,none,none,公办,114535
大连大学,电子信息工程,none,none,none,none,none,none,3,547,63842,省重点,none,公办,63842
大连工业大学,机械电子工程(中外合作办学),4,518,134819,4,506,136865,5,501,147849,省重点,none,公办,139844
大连海事大学,电子信息工程,9,604,24057,none,none,none,none,none,none,211,一流学科,公办,24057
大连海事大学,电子信息工程(中外合作办学),7,583,40867,8,570,37979,11,569,37914,211,一流学科,公办,38920
大连海事大学,电子信息科学与技术,5,606,22822,none,none,none,none,none,none,211,一流学科,公办,22822
大连海事大学,电子信息类,none,none,none,30,589,23080,27,587,23067,211,一流学科,公办,23074
大连海洋大学,电子信息工程,2,555,73760,2,543,69750,2,542,69861,省重点,none,公办,71124
大连交通大学,电子科学与技术,2,583,40589,2,566,41941,2,564,42735,省重点,none,公办,41755
大连交通大学,电子信息工程,1,584,39834,2,567,40975,2,567,39600,省重点,none,公办,40136
大连理工大学,电子科学与技术,6,640,7130,6,623,7237,6,620,7071,"985,211",一流大学,公办,7146
大连理工大学,电子信息类(创新班),3,650,4597,3,632,4621,5,627,4915,"985,211",一流大学,公办,4711
大连理工大学,电子信息类(电信、自动化与计算机新工科实验班),23,643,6303,23,626,6318,24,622,6327,"985,211",一流大学,公办,6316
大连民族大学,电子信息工程,5,535,104720,2,527,96173,2,529,90988,none,none,公办,97294
德州学院,电子信息工程,92,493,184252,82,483,189265,82,481,194668,none,none,公办,189395
电子科技大学(沙河校区),电子信息类(中外合作办学)(电子信息),6,639,7374,6,621,7612,6,617,7918,"985,211",一流大学,公办,7635
电子科技大学(沙河校区),电子信息类(中外合作办学)(海南陵水国际教育创新区),none,none,none,none,none,none,5,600,15028,"985,211",一流大学,公办,15028
电子科技大学(沙河校区),电子信息类(中外合作办学)(通信、微电子),9,633,9538,9,618,8837,9,609,10954,"985,211",一流大学,公办,9776
电子科技大学(沙河校区),集成电路设计与集成系统(国家示范性微电子学院),17,647,5228,17,630,5283,13,629,4649,"985,211",一流大学,公办,5053
电子科技大学,电子信息类(成电英才计划拔尖创新人才实验班),none,none,none,3,649,1781,3,645,1766,"985,211",一流大学,公办,1774
电子科技大学,电子信息类(电子信息与物理科学复合培养),9,653,3829,none,none,none,none,none,none,"985,211",一流大学,公办,3829
电子科技大学,电子信息类(光电集成与光网络),none,none,none,5,635,3960,11,631,4073,"985,211",一流大学,公办,4017
电子科技大学,电子信息类(光通信与显示、智能感知、智慧照明),8,652,4173,none,none,none,none,none,none,"985,211",一流大学,公办,4173
电子科技大学,电子信息类(信息与通信),14,655,3432,20,638,3426,16,635,3261,"985,211",一流大学,公办,3373
电子科技大学,工科试验班(电子工程类),18,653,3911,20,635,4073,18,633,3705,"985,211",一流大学,公办,3896
电子科技大学,经济管理试验班(管理与电子工程双学位培养),3,652,4089,none,none,none,none,none,none,"985,211",一流大学,公办,4089
东北大学,电子信息类,7,627,11735,5,611,11441,4,608,11378,"985,211",一流大学,公办,11518
东北大学秦皇岛分校,电子信息类,17,614,18006,17,599,17285,19,597,16939,"985,211",一流大学,公办,17410
东北电力大学,电子信息工程,4,592,32626,3,574,34457,3,572,34634,省重点,none,公办,33906
东北电力大学,机械电子工程,none,none,none,none,none,none,5,548,62305,省重点,none,公办,62305
东北林业大学,电子信息类,10,597,29134,10,582,28105,10,580,28374,211,一流学科,公办,28538
东北石油大学,电子科学与技术,4,532,109163,3,524,101341,5,524,100552,全国重点,none,公办,103685
东北石油大学,电子信息工程,3,538,100391,2,530,90300,6,530,89454,全国重点,none,公办,93382
东华大学,电子信息类,14,621,14576,12,604,14748,12,600,15249,211,一流学科,公办,14858
佛山科学技术学院,电子信息工程,5,514,142179,2,509,131083,none,none,none,省重点,none,公办,136631
福建师范大学,电子信息工程(中外合作办学),none,none,none,7,530,90452,7,524,99941,省重点,none,公办,95197
福州大学,电子信息工程(中外合作办学),3,586,38218,4,571,37549,4,570,37213,211,一流学科,公办,37660
福州大学,电子信息类,none,none,none,2,595,19412,2,592,19520,211,一流学科,公办,19466
阜阳师范大学,电子信息科学与技术,5,506,158124,5,498,153483,5,499,151547,none,none,公办,154385
赣南师范大学,电子科学与技术,3,513,144122,none,none,none,2,510,128083,none,none,公办,136103
赣南师范大学,电子信息工程,none,none,none,2,519,110235,3,515,116843,none,none,公办,113539
广东工业大学,电子科学与技术,5,593,32486,5,575,34099,4,573,34387,省重点,none,公办,33657
广东工业大学,电子信息类,6,594,31373,5,576,32841,4,574,33191,省重点,none,公办,32468
广东工业大学,机械电子工程,none,none,none,none,none,none,3,569,37507,省重点,none,公办,37507
广东石油化工学院,电子信息工程,none,none,none,none,none,none,3,484,186254,none,none,公办,186254
广西大学,电子科学与技术,10,594,31520,10,578,31266,10,576,31549,211,一流学科,公办,31445
广西大学,电子信息类,10,596,29874,10,580,29639,10,577,30242,211,一流学科,公办,29918
广西科技师范学院,电子信息工程,none,none,none,2,478,199274,2,475,208533,none,none,公办,203904
